tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,time
0,591,earthquake,6.2, New Zealand,-178.956,-29.395,257.0,2009-09-02,18:00:09.330000+00:00
0,600,earthquake,6.2, Japan,130.014,31.14,163.0,2009-09-03,13:26:17.950000+00:00
0,615,earthquake,6.2, Indonesia,110.628,-10.198,23.0,2009-09-07,16:12:22.560000+00:00
0,636,earthquake,6.0, Georgia,43.443,42.66,15.0,2009-09-07,22:41:37.360000+00:00
0,554,earthquake,6.0, Russia,154.192,48.317,36.0,2009-09-10,02:46:50.350000+00:00
0,1106,earthquake,6.4, Venezuela,-67.927,10.709,14.0,2009-09-12,20:06:25.470000+00:00
0,591,earthquake,6.2,Easter Island region,-112.267,-29.144,10.0,2009-09-17,23:21:38.520000+00:00
0,650,earthquake,6.1, Bhutan,91.437,27.332,14.0,2009-09-21,08:53:05.910000+00:00
0,554,earthquake,6.0,Macquarie Island region,159.911,-52.963,10.0,2009-09-23,02:59:30.530000+00:00
0,631,earthquake,6.4, Mexico,-107.339,18.829,13.0,2009-09-24,07:16:20.260000+00:00
0,1055,earthquake,8.1, Samoa,-172.095,-15.489,18.0,2009-09-29,17:48:10.990000+00:00
0,554,earthquake,6.0, Tonga,-173.159,-15.355,10.0,2009-09-29,17:56:05.790000+00:00
0,554,earthquake,6.0, Tonga,-172.551,-15.832,10.0,2009-09-29,23:45:03.460000+00:00
0,1639,earthquake,7.6, Indonesia,99.867,-0.72,81.0,2009-09-30,10:16:09.250000+00:00
0,787,earthquake,6.6, Indonesia,101.524,-2.482,9.0,2009-10-01,01:52:27.320000+00:00
0,572,earthquake,6.1, Tonga,-173.471,-16.335,8.0,2009-10-02,01:07:39.260000+00:00
0,554,earthquake,6.0,Fiji region,174.505,-17.017,10.0,2009-10-02,15:47:09.350000+00:00
0,627,earthquake,6.1, Taiwan,121.452,23.63,28.0,2009-10-03,17:36:06.120000+00:00
0,671,earthquake,6.6, Philippines,123.378,6.74,620.0,2009-10-04,10:58:00.170000+00:00
0,711,earthquake,6.8, Philippines,122.371,4.079,574.0,2009-10-07,21:41:13.270000+00:00
0,916,earthquake,7.7, Vanuatu,166.51,-13.006,45.0,2009-10-07,22:03:14.470000+00:00
0,936,earthquake,7.8, Vanuatu,166.382,-12.517,35.0,2009-10-07,22:18:51.240000+00:00
0,711,earthquake,6.8, Solomon Islands,166.086,-12.39,21.0,2009-10-07,22:50:15.780000+00:00
0,842,earthquake,7.4, Vanuatu,166.497,-13.093,31.1,2009-10-07,23:13:48.160000+00:00
0,711,earthquake,6.8, Vanuatu,165.91,-13.298,35.0,2009-10-08,08:28:47.970000+00:00
0,554,earthquake,6.0, Solomon Islands,166.489,-12.237,35.0,2009-10-08,08:34:36.960000+00:00
0,572,earthquake,6.1, Solomon Islands,165.819,-11.263,44.7,2009-10-08,10:11:07.460000+00:00
0,554,earthquake,6.0, Vanuatu,166.314,-12.912,35.0,2009-10-08,21:16:13.850000+00:00
0,554,earthquake,6.0,Kuril Islands,152.455,47.851,112.0,2009-10-10,21:24:38.530000+00:00
0,554,earthquake,6.0, New Caledonia,170.248,-22.0,10.0,2009-10-11,03:12:13.470000+00:00
0,591,earthquake,6.2,Mauritius - Reunion region,66.688,-17.099,10.0,2009-10-12,03:15:47.280000+00:00
0,591,earthquake,6.2, Vanuatu,166.498,-12.414,42.0,2009-10-12,09:37:21.480000+00:00
0,650,earthquake,6.5, Alaska,-166.997,52.754,24.0,2009-10-13,05:37:23.690000+00:00
0,554,earthquake,6.0, Indonesia,128.232,2.93,32.0,2009-10-13,11:38:05.310000+00:00
0,630,earthquake,6.4, Alaska,-167.118,52.604,14.0,2009-10-13,20:21:53.200000+00:00
0,611,earthquake,6.3, Tonga,-174.823,-14.91,10.0,2009-10-14,18:00:21.770000+00:00
0,558,earthquake,6.0, Indonesia,139.539,-3.058,105.7,2009-10-15,12:11:16.410000+00:00
0,554,earthquake,6.0,Galapagos Triple Junction region,-103.823,3.272,10.0,2009-10-15,17:48:21.890000+00:00
0,692,earthquake,6.1, Indonesia,105.223,-6.534,38.0,2009-10-16,09:52:50.830000+00:00
0,567,earthquake,6.0, Samoa,-172.264,-15.36,18.0,2009-10-19,22:49:38.410000+00:00
0,564,earthquake,6.0, Panama,-82.579,6.729,18.0,2009-10-22,00:51:39.210000+00:00
0,796,earthquake,6.2, Afghanistan,70.95,36.517,185.9,2009-10-22,19:51:27.520000+00:00
0,554,earthquake,6.0, Solomon Islands,166.047,-12.196,31.1,2009-10-23,15:14:13.060000+00:00
0,972,earthquake,6.9, Indonesia,130.385,-6.133,130.0,2009-10-24,14:40:43.720000+00:00
0,554,earthquake,6.0,south of the Fiji Islands,-179.205,-23.091,417.9,2009-10-25,07:53:52.150000+00:00
0,554,earthquake,6.0,Drake Passage,-65.163,-59.955,10.0,2009-10-27,00:04:46.230000+00:00
0,591,earthquake,6.2, Afghanistan,70.722,36.391,210.0,2009-10-29,17:44:32.060000+00:00
0,711,earthquake,6.8, Japan,129.782,29.218,34.0,2009-10-30,07:03:39.120000+00:00
0,591,earthquake,6.2,south of Tonga,-175.173,-24.121,9.0,2009-11-02,10:47:13.240000+00:00
0,554,earthquake,6.0,Macquarie Island region,160.703,-52.292,10.0,2009-11-05,09:43:20.710000+00:00
0,677,earthquake,6.6, Indonesia,118.631,-8.207,18.0,2009-11-08,19:41:43.360000+00:00
0,820,earthquake,7.3, Fiji,178.331,-17.239,595.0,2009-11-09,10:44:55.110000+00:00
0,554,earthquake,6.0, India region,91.899,8.082,23.0,2009-11-10,02:48:46.790000+00:00
0,698,earthquake,6.5, Chile,-70.321,-19.394,27.0,2009-11-13,03:05:57.220000+00:00
0,596,earthquake,6.2, Argentina,-66.641,-22.965,220.4,2009-11-14,19:44:29.930000+00:00
0,726,earthquake,6.6, Canada,-131.395,52.123,17.0,2009-11-17,15:30:47.440000+00:00
0,630,earthquake,6.4, Fiji,-178.425,-17.794,522.6,2009-11-22,07:48:20.610000+00:00
0,591,earthquake,6.2,Kermadec Islands region,179.467,-31.569,435.7,2009-11-22,22:47:27.480000+00:00
0,715,earthquake,6.8, Tonga,-174.035,-20.708,18.0,2009-11-24,12:47:15.660000+00:00
0,554,earthquake,6.0, Indonesia,118.885,-10.403,15.0,2009-11-28,06:04:22.200000+00:00
0,554,earthquake,6.0, New Zealand,-177.018,-29.216,28.0,2009-11-28,09:21:17.980000+00:00
0,572,earthquake,6.1, Philippines,126.288,5.326,38.8,2009-11-28,18:10:20.630000+00:00
0,554,earthquake,6.0,southern East Pacific Rise,-122.321,-56.476,10.0,2009-12-03,06:12:32.490000+00:00
0,630,earthquake,6.4,central Mid-Atlantic Ridge,-21.072,-0.642,10.0,2009-12-09,16:00:43.330000+00:00
0,554,earthquake,6.0, Indonesia,95.91,2.759,21.0,2009-12-09,21:29:02.890000+00:00
0,611,earthquake,6.3,Sea of Okhotsk,152.756,53.417,656.2,2009-12-10,02:30:52.690000+00:00
0,554,earthquake,6.0, Papua New Guinea,154.444,-5.958,39.0,2009-12-14,08:54:01.820000+00:00
0,918,earthquake,6.4, Taiwan,121.605,23.796,43.0,2009-12-19,13:02:15.570000+00:00
0,556,earthquake,6.0, Malawi,33.818,-10.108,6.0,2009-12-19,23:19:15.550000+00:00
0,556,earthquake,6.0, Indonesia,99.393,-1.434,19.0,2009-12-23,01:11:58.200000+00:00
0,611,earthquake,6.3, Russia,134.719,42.245,392.0,2009-12-24,00:23:31.700000+00:00
0,572,earthquake,6.1, Indonesia,131.205,-5.53,85.0,2009-12-26,08:57:27.720000+00:00
0,572,earthquake,6.1,Mariana Islands region,141.949,12.424,8.0,2010-01-02,08:45:33.020000+00:00
0,672,earthquake,6.6, Solomon Islands,157.487,-8.726,10.0,2010-01-03,21:48:02.870000+00:00
0,780,earthquake,7.1, Solomon Islands,157.354,-8.783,10.0,2010-01-03,22:36:25.640000+00:00
0,711,earthquake,6.8,east of the South Sandwich Islands,-14.695,-58.173,13.0,2010-01-05,04:55:39.410000+00:00
0,713,earthquake,6.8, Solomon Islands,157.551,-9.019,15.4,2010-01-05,12:15:32.210000+00:00
0,554,earthquake,6.0, Solomon Islands,157.892,-9.05,35.0,2010-01-05,13:11:42.820000+00:00
0,591,earthquake,6.2, Solomon Islands,157.626,-9.131,12.0,2010-01-09,05:51:30.470000+00:00
0,1360,earthquake,6.5, California,-124.6925,40.652,28.737,2010-01-10,00:27:39.320000+00:00
0,1624,earthquake,7.0, Haiti,-72.571,18.443,13.0,2010-01-12,21:53:10.060000+00:00
0,554,earthquake,6.0, Haiti,-72.784,18.387,10.0,2010-01-12,22:00:41.490000+00:00
0,612,earthquake,6.3,Drake Passage,-65.879,-57.664,5.0,2010-01-17,12:00:01.080000+00:00
0,591,earthquake,6.2, Papua New Guinea,154.463,-6.112,32.0,2010-02-01,22:28:16.920000+00:00
0,591,earthquake,6.2,southeast Indian Ridge,99.593,-47.911,1.0,2010-02-05,06:59:05.500000+00:00
0,554,earthquake,6.0,Kuril Islands,152.731,46.836,30.0,2010-02-06,04:44:58.400000+00:00
0,622,earthquake,6.3, Japan,123.615,23.488,21.0,2010-02-07,06:10:00.230000+00:00
0,573,earthquake,6.1, Tonga,-173.492,-15.053,10.0,2010-02-09,01:03:44.440000+00:00
0,572,earthquake,6.1, Tonga,-174.767,-21.902,11.0,2010-02-13,02:34:28.860000+00:00
0,603,earthquake,6.2, Timor Leste,128.723,-7.217,126.0,2010-02-15,21:51:47.790000+00:00
0,732,earthquake,6.9, Russia,130.703,42.587,577.7,2010-02-18,01:13:19.510000+00:00
0,554,earthquake,6.0, Tonga,-176.036,-23.626,15.0,2010-02-22,07:00:51.320000+00:00
0,1180,earthquake,7.0, Japan,128.425,25.93,25.0,2010-02-26,20:31:26.970000+00:00
0,1991,earthquake,8.8, Chile,-72.898,-36.122,22.9,2010-02-27,06:34:11.530000+00:00
0,554,earthquake,6.0, Argentina,-69.141,-31.663,39.8,2010-02-27,06:51:17.650000+00:00
0,591,earthquake,6.2, Chile,-72.614,-34.867,35.0,2010-02-27,06:52:34.020000+00:00
0,554,earthquake,6.0, Chile,-71.943,-33.878,35.0,2010-02-27,07:12:28.450000+00:00
0,554,earthquake,6.0, Chile,-72.673,-36.869,35.0,2010-02-27,07:37:17.960000+00:00
0,842,earthquake,7.4, Chile,-75.048,-37.773,35.0,2010-02-27,08:01:23.010000+00:00
0,572,earthquake,6.1, Chile,-72.427,-34.749,35.0,2010-02-27,08:25:29.620000+00:00
0,554,earthquake,6.0, Chile,-71.955,-33.281,35.0,2010-02-27,10:30:36.400000+00:00
0,649,earthquake,6.3, Argentina,-65.602,-24.872,10.0,2010-02-27,15:45:37+00:00
0,572,earthquake,6.1, Chile,-73.208,-36.354,19.0,2010-02-27,17:24:30.590000+00:00
0,620,earthquake,6.2, Chile,-71.828,-33.422,31.1,2010-02-27,19:00:06.860000+00:00
0,554,earthquake,6.0, Chile,-71.827,-34.7,35.0,2010-02-27,23:12:34.910000+00:00
0,611,earthquake,6.2, Chile,-71.617,-34.903,46.0,2010-02-28,11:25:35.920000+00:00
0,600,earthquake,6.1, Chile,-73.36,-36.61,20.0,2010-03-03,17:44:25.040000+00:00
0,746,earthquake,6.3, Taiwan,120.795,22.918,21.0,2010-03-04,00:18:51.290000+00:00
0,688,earthquake,6.0, Chile,-72.125,-33.216,24.2,2010-03-04,01:59:48.670000+00:00
0,650,earthquake,6.5, Vanuatu,167.227,-13.571,176.0,2010-03-04,14:02:27.550000+00:00
0,635,earthquake,6.3, Chile,-68.328,-22.227,114.0,2010-03-04,22:39:26.530000+00:00
0,589,earthquake,6.1, Chile,-73.223,-36.631,29.9,2010-03-05,09:19:36.380000+00:00
0,736,earthquake,6.6, Chile,-73.374,-36.665,18.0,2010-03-05,11:47:06.820000+00:00
0,717,earthquake,6.8, Indonesia,100.991,-3.762,26.0,2010-03-05,16:07:00.680000+00:00
0,611,earthquake,6.3,southern East Pacific Rise,-115.296,-16.236,18.0,2010-03-07,07:05:24.640000+00:00
0,631,earthquake,6.1, Turkey,39.986,38.864,12.0,2010-03-08,02:32:34.710000+00:00
0,572,earthquake,6.1, Northern Mariana Islands,144.743,19.348,427.0,2010-03-08,09:47:08.890000+00:00
0,1280,earthquake,6.9, Chile,-71.891,-34.29,11.0,2010-03-11,14:39:43.950000+00:00
0,874,earthquake,7.0, Chile,-71.799,-34.326,18.0,2010-03-11,14:55:27.510000+00:00
0,583,earthquake,6.0, Chile,-72.004,-34.47,31.5,2010-03-11,15:06:02.130000+00:00
0,630,earthquake,6.4, Indonesia,128.135,-1.692,53.0,2010-03-14,00:57:44.700000+00:00
0,810,earthquake,6.5, Japan,141.59,37.745,32.0,2010-03-14,08:08:03.960000+00:00
0,598,earthquake,6.2, Chile,-73.158,-35.802,14.0,2010-03-15,11:08:28.960000+00:00
0,856,earthquake,6.7, Chile,-73.257,-36.217,18.0,2010-03-16,02:21:57.940000+00:00
0,670,earthquake,6.6, Papua New Guinea,152.245,-3.361,414.6,2010-03-20,14:00:49.980000+00:00
0,967,earthquake,6.0, Philippines,120.071,13.827,16.0,2010-03-25,05:29:24.720000+00:00
0,681,earthquake,6.3, Chile,-70.821,-27.953,42.0,2010-03-26,14:52:07.230000+00:00
0,570,earthquake,6.0, Chile,-73.385,-35.387,29.9,2010-03-28,21:38:28+00:00
0,701,earthquake,6.6, India,92.831,13.667,34.0,2010-03-30,16:54:46.730000+00:00
0,671,earthquake,6.3, Chile,-73.454,-38.072,19.0,2010-05-03,23:09:44.790000+00:00
0,652,earthquake,6.5, Indonesia,101.096,-4.054,27.0,2010-05-05,16:29:03.210000+00:00
0,659,earthquake,6.2, Peru,-70.547,-18.058,37.0,2010-05-06,02:42:47.940000+00:00
0,918,earthquake,7.2, Indonesia,96.018,3.748,38.0,2010-05-09,05:59:41.620000+00:00
0,739,earthquake,6.0, Peru,-77.541,-5.083,132.0,2010-05-19,04:15:43.230000+00:00
0,554,earthquake,6.0,Pacific-Antarctic Ridge,-135.252,-54.8,10.0,2010-05-19,10:30:10.400000+00:00
0,554,earthquake,6.0,Pacific-Antarctic Ridge,-135.398,-54.843,10.0,2010-05-19,10:51:03.080000+00:00
0,651,earthquake,6.1, Peru,-74.352,-13.928,101.4,2010-05-23,22:46:52.050000+00:00
0,665,earthquake,6.5, Brazil,-71.558,-8.087,581.2,2010-05-24,16:18:29.090000+00:00
0,611,earthquake,6.3,northern Mid-Atlantic Ridge,-35.924,35.336,10.0,2010-05-25,10:09:05.780000+00:00
0,694,earthquake,6.5, Japan,129.944,25.773,10.0,2010-05-26,08:53:08.030000+00:00
0,804,earthquake,7.2, Vanuatu,166.643,-13.698,31.0,2010-05-27,17:14:46.570000+00:00
0,572,earthquake,6.1, Vanuatu,166.745,-13.658,35.0,2010-05-27,20:48:00.440000+00:00
0,755,earthquake,6.0, Costa Rica,-84.206,9.331,18.0,2010-06-01,03:26:15.760000+00:00
0,554,earthquake,6.0, Vanuatu,169.485,-18.597,12.0,2010-06-09,23:23:17.350000+00:00
0,1144,earthquake,7.5, India region,91.936,7.881,35.0,2010-06-12,19:26:50.460000+00:00
0,591,earthquake,6.2, Indonesia,136.635,-2.386,13.0,2010-06-16,03:06:02.420000+00:00
0,755,earthquake,7.0, Indonesia,136.543,-2.174,18.0,2010-06-16,03:16:27.550000+00:00
0,670,earthquake,6.6, Indonesia,136.484,-2.329,10.5,2010-06-16,03:58:08.480000+00:00
0,554,earthquake,6.0,south of the Kermadec Islands,179.719,-33.168,170.4,2010-06-17,13:06:46.590000+00:00
0,591,earthquake,6.2, Russia,148.689,44.448,28.0,2010-06-18,02:23:05.580000+00:00
0,572,earthquake,6.1, Papua New Guinea,151.161,-5.514,40.0,2010-06-24,05:32:27.400000+00:00
0,696,earthquake,6.7, Solomon Islands,161.447,-10.627,35.0,2010-06-26,05:30:19.490000+00:00
0,630,earthquake,6.4,south of the Fiji Islands,179.116,-23.307,581.4,2010-06-30,04:31:02.160000+00:00
0,1012,earthquake,6.3, Mexico,-97.782,16.396,20.0,2010-06-30,07:22:27.690000+00:00
0,611,earthquake,6.3, Vanuatu,166.485,-13.643,29.0,2010-07-02,06:04:03.130000+00:00
0,631,earthquake,6.3, Japan,142.369,39.697,27.0,2010-07-04,21:55:51.980000+00:00
0,628,earthquake,6.3, Guam,145.999,11.143,13.0,2010-07-10,11:43:32.790000+00:00
0,632,earthquake,6.3, Chile,-68.216,-22.146,115.0,2010-07-12,00:11:21.250000+00:00
0,753,earthquake,6.6, Chile,-73.31,-38.067,22.0,2010-07-14,08:32:21.490000+00:00
0,696,earthquake,6.7, Alaska,-169.848,52.876,14.0,2010-07-18,05:56:44.930000+00:00
0,737,earthquake,6.9, Papua New Guinea,150.428,-5.966,28.0,2010-07-18,13:04:09.410000+00:00
0,831,earthquake,7.3, Papua New Guinea,150.59,-5.931,35.0,2010-07-18,13:34:59.360000+00:00
0,554,earthquake,6.0, Alaska,-169.719,52.815,10.0,2010-07-18,19:48:04.540000+00:00
0,611,earthquake,6.3, Papua New Guinea,150.712,-5.902,24.0,2010-07-20,19:18:20.370000+00:00
0,572,earthquake,6.1, Indonesia,128.222,3.039,100.0,2010-07-21,09:16:04.420000+00:00
0,572,earthquake,6.1, Vanuatu,168.162,-15.132,6.0,2010-07-22,05:03:56.440000+00:00
0,828,earthquake,7.3, Philippines,123.409,6.718,607.1,2010-07-23,22:08:11.250000+00:00
0,902,earthquake,7.6, Philippines,123.48,6.497,578.0,2010-07-23,22:51:11.840000+00:00
0,878,earthquake,7.5, Philippines,123.259,6.776,640.6,2010-07-23,23:15:10.190000+00:00
0,670,earthquake,6.6, Philippines,123.519,6.218,553.0,2010-07-24,05:35:01.060000+00:00
0,670,earthquake,6.6, Philippines,123.222,6.548,618.0,2010-07-29,07:31:56.240000+00:00
0,611,earthquake,6.3, Russia,159.843,52.498,23.0,2010-07-30,03:56:13.710000+00:00
0,612,earthquake,6.3, Indonesia,126.213,1.239,41.0,2010-08-03,12:08:25.950000+00:00
0,554,earthquake,6.0,south of the Fiji Islands,-177.245,-26.916,19.0,2010-08-04,04:46:20.380000+00:00
0,659,earthquake,6.5, Papua New Guinea,146.822,-5.486,220.0,2010-08-04,07:15:33.510000+00:00
0,630,earthquake,6.4, Alaska,-178.649,51.423,27.0,2010-08-04,12:58:24.200000+00:00
0,757,earthquake,7.0, Papua New Guinea,150.765,-5.746,44.0,2010-08-04,22:01:43.620000+00:00
0,554,earthquake,6.0,east of the Kuril Islands,153.175,45.98,27.8,2010-08-04,23:48:02.070000+00:00
0,850,earthquake,7.3, Vanuatu,168.069,-17.541,25.0,2010-08-10,05:23:44.980000+00:00
0,945,earthquake,7.1,Ecuador,-77.306,-1.266,206.7,2010-08-12,11:54:15.580000+00:00
0,733,earthquake,6.9,Mariana Islands region,141.474,12.487,16.0,2010-08-13,21:19:34.090000+00:00
0,591,earthquake,6.2,Mariana Islands region,141.487,12.348,10.0,2010-08-14,07:30:16.940000+00:00
0,670,earthquake,6.6, Micronesia,141.429,12.273,13.0,2010-08-14,23:01:04.090000+00:00
0,611,earthquake,6.3, Papua New Guinea,148.342,-5.692,174.7,2010-08-15,15:09:29.240000+00:00
0,611,earthquake,6.3,Mauritius - Reunion region,65.647,-17.759,9.8,2010-08-16,03:30:53.310000+00:00
0,591,earthquake,6.2,Fiji region,-178.826,-20.799,603.2,2010-08-16,19:35:49+00:00
0,611,earthquake,6.3, Micronesia,141.514,12.234,10.0,2010-08-18,16:28:15.440000+00:00
0,572,earthquake,6.1, Papua New Guinea,154.246,-6.57,19.0,2010-08-20,17:56:14.150000+00:00
0,595,earthquake,6.2, Mexico,-107.193,18.795,10.0,2010-08-24,02:11:59.090000+00:00
0,650,earthquake,6.5, Alaska,-175.87,51.451,23.5,2010-09-03,11:16:06.600000+00:00
0,1245,earthquake,7.0, New Zealand,171.83,-43.522,12.0,2010-09-03,16:35:47.770000+00:00
0,573,earthquake,6.1, Tonga,-173.999,-17.368,69.0,2010-09-04,08:52:04.100000+00:00
0,613,earthquake,6.3, Fiji,-179.306,-15.879,9.0,2010-09-07,16:13:32.060000+00:00
0,611,earthquake,6.3, Vanuatu,169.818,-20.671,10.0,2010-09-08,11:37:31.890000+00:00
0,614,earthquake,6.2, Chile,-73.412,-37.034,16.0,2010-09-09,07:28:01.720000+00:00
0,907,earthquake,6.3, Afghanistan,70.774,36.443,220.1,2010-09-17,19:21:15.010000+00:00
0,554,earthquake,6.0, Indonesia,133.917,-5.314,30.0,2010-09-26,12:12:41.710000+00:00
0,591,earthquake,6.2, Indonesia,133.712,-4.909,10.0,2010-09-29,17:10:51.080000+00:00
0,772,earthquake,7.0, Indonesia,133.76,-4.963,26.0,2010-09-29,17:11:25.940000+00:00
0,620,earthquake,6.3, Japan,125.154,24.27,32.0,2010-10-04,13:28:38.860000+00:00
0,630,earthquake,6.4, Alaska,-175.361,51.374,19.0,2010-10-08,03:26:13.710000+00:00
0,554,earthquake,6.0, Alaska,-175.18,51.287,27.7,2010-10-08,03:49:10.720000+00:00
0,593,earthquake,6.2, Indonesia,128.217,2.831,120.0,2010-10-08,05:43:08.070000+00:00
0,776,earthquake,6.7, Mexico,-109.156,24.696,13.0,2010-10-21,17:53:13.570000+00:00
0,946,earthquake,7.8, Indonesia,100.082,-3.487,20.1,2010-10-25,14:42:22.460000+00:00
0,611,earthquake,6.3, Indonesia,100.372,-2.958,26.0,2010-10-25,19:37:31.150000+00:00
0,630,earthquake,6.4,Pacific-Antarctic Ridge,-142.292,-56.586,10.0,2010-10-30,15:18:33.070000+00:00
0,554,earthquake,6.0, Indonesia,134.071,-4.617,10.0,2010-11-03,11:18:15.570000+00:00
0,572,earthquake,6.1, Tonga,-174.28,-20.466,18.0,2010-11-03,23:34:42.480000+00:00
0,650,earthquake,6.5,southeast Indian Ridge,96.394,-45.464,10.0,2010-11-10,04:05:24.410000+00:00
0,554,earthquake,6.0,Pacific-Antarctic Ridge,-131.479,-54.967,10.0,2010-11-21,04:36:31.440000+00:00
0,572,earthquake,6.1, Papua New Guinea,148.966,-5.959,68.0,2010-11-23,09:01:06.860000+00:00
0,754,earthquake,6.8, Japan region,139.187,28.349,470.0,2010-11-30,03:24:40.180000+00:00
0,572,earthquake,6.1, Fiji,-178.956,-15.888,15.2,2010-12-01,16:01:27.440000+00:00
0,670,earthquake,6.6, Papua New Guinea,149.977,-6.001,33.0,2010-12-02,03:12:09.820000+00:00
0,611,earthquake,6.3,South Sandwich Islands region,-25.741,-56.412,29.4,2010-12-08,05:24:35.260000+00:00
0,591,earthquake,6.2, Papua New Guinea,155.647,-6.534,135.8,2010-12-13,01:14:42.320000+00:00
0,554,earthquake,6.0, Timor Leste,128.786,-7.268,134.9,2010-12-15,11:29:30.840000+00:00
0,708,earthquake,6.7, Iran,59.18,28.412,12.0,2010-12-20,18:41:59.200000+00:00
0,850,earthquake,7.4, Japan region,143.698,26.901,14.0,2010-12-21,17:19:40.660000+00:00
0,630,earthquake,6.4, Japan region,143.595,26.81,18.0,2010-12-22,21:49:40.080000+00:00
0,630,earthquake,6.4, Alaska,171.161,53.127,18.0,2010-12-23,14:00:32.330000+00:00
0,820,earthquake,7.3, Vanuatu,167.947,-19.702,16.0,2010-12-25,13:16:37+00:00
0,554,earthquake,6.0, Vanuatu,168.284,-19.616,13.0,2010-12-26,02:13:37.680000+00:00
0,630,earthquake,6.4, Vanuatu,168.14,-19.661,16.0,2010-12-29,06:54:19.640000+00:00
0,761,earthquake,7.0, Argentina,-63.136,-26.803,576.8,2011-01-01,09:56:58.120000+00:00
0,1054,earthquake,7.2, Chile,-73.326,-38.355,24.0,2011-01-02,20:20:17.780000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.631,-22.26,112.2,2011-01-05,06:46:14.630000+00:00
0,655,earthquake,6.5, Vanuatu,168.312,-19.155,22.0,2011-01-09,10:03:43.990000+00:00
0,572,earthquake,6.1, Vanuatu,168.155,-19.201,18.0,2011-01-09,17:21:51.650000+00:00
0,630,earthquake,6.4, Japan region,139.882,26.973,512.0,2011-01-12,21:32:53.860000+00:00
0,755,earthquake,7.0, New Caledonia,168.471,-20.628,9.0,2011-01-13,16:16:41.540000+00:00
0,554,earthquake,6.0, Indonesia,102.647,-5.03,36.0,2011-01-17,19:20:57.210000+00:00
0,1449,earthquake,7.2, Pakistan,63.951,28.777,68.0,2011-01-18,20:23:23.480000+00:00
0,572,earthquake,6.0, Tajikistan,72.791,38.413,110.0,2011-01-24,02:45:31.520000+00:00
0,572,earthquake,6.1, Indonesia,96.829,2.205,23.0,2011-01-26,15:42:29.590000+00:00
0,594,earthquake,6.2, Iran,59.015,28.195,10.0,2011-01-27,08:38:28.340000+00:00
0,591,earthquake,6.2, Svalbard and Jan Mayen,-6.657,70.931,15.0,2011-01-29,06:55:27.520000+00:00
0,713,earthquake,6.2, India,94.68,24.618,85.0,2011-02-04,13:53:46.260000+00:00
0,630,earthquake,6.4, Papua New Guinea,155.184,-7.154,415.0,2011-02-07,19:53:42.910000+00:00
0,652,earthquake,6.5, Philippines,122.974,4.195,523.2,2011-02-10,14:39:27.710000+00:00
0,674,earthquake,6.6, Philippines,123.039,4.077,525.0,2011-02-10,14:41:58.820000+00:00
0,988,earthquake,6.9, Chile,-72.96,-36.422,26.0,2011-02-11,20:05:30.910000+00:00
0,584,earthquake,6.1, Chile,-72.954,-37.027,16.0,2011-02-12,01:17:01.410000+00:00
0,576,earthquake,6.1, Tonga,-175.672,-20.879,85.0,2011-02-12,17:57:56.130000+00:00
0,564,earthquake,6.0, Chile,-73.176,-36.649,17.0,2011-02-13,10:35:06.740000+00:00
0,731,earthquake,6.7, Chile,-72.834,-35.38,21.0,2011-02-14,03:40:09.920000+00:00
0,574,earthquake,6.1, Indonesia,121.483,-2.497,16.2,2011-02-15,13:33:53.180000+00:00
0,572,earthquake,6.1, Russia,162.117,55.918,33.0,2011-02-20,21:43:24.150000+00:00
0,650,earthquake,6.5,south of the Fiji Islands,178.394,-26.142,558.1,2011-02-21,10:57:52.410000+00:00
0,765,earthquake,6.1, New Zealand,172.68,-43.583,5.9,2011-02-21,23:51:42.350000+00:00
0,554,earthquake,6.0,Easter Island region,-111.981,-29.701,10.0,2011-03-01,00:53:46.340000+00:00
0,554,earthquake,6.0,Easter Island region,-111.981,-29.701,10.0,2011-03-01,00:53:46.340000+00:00
0,641,earthquake,6.3, Peru,-69.362,-18.021,118.0,2011-03-06,12:31:59.780000+00:00
0,650,earthquake,6.5,South Sandwich Islands region,-27.063,-56.422,87.7,2011-03-06,14:32:36.080000+00:00
